Timestamp,device_id,raw_value,voltage
2024-11-15T02:19:03.912547,ESP_001,142,0.114
2024-11-15T02:19:14.103118,ESP_001,137,0.11
2024-11-15T02:19:24.526961,ESP_001,121,0.098
2024-11-15T02:19:34.596607,ESP_001,104,0.084
2024-11-15T02:19:44.816553,ESP_001,182,0.147
2024-11-15T02:19:55.068271,ESP_001,39,0.031
2024-11-15T02:20:05.301710,ESP_001,192,0.155
2024-11-15T02:20:15.492391,ESP_001,123,0.099
2024-11-15T02:20:25.523474,ESP_001,31,0.025
2024-11-15T02:20:35.603061,ESP_001,159,0.128
2024-11-15T02:20:45.628063,ESP_001,115,0.093
2024-11-15T02:20:55.694459,ESP_001,109,0.088
2024-11-15T02:21:05.965425,ESP_001,168,0.135
2024-11-15T02:21:16.171162,ESP_001,141,0.114
2024-11-15T02:21:26.278309,ESP_001,120,0.097
2024-11-15T02:21:36.499689,ESP_001,134,0.108
2024-11-15T02:21:46.555137,ESP_001,143,0.115
2024-11-15T02:21:56.589691,ESP_001,53,0.043
2024-11-15T02:22:06.626100,ESP_001,105,0.085
2024-11-15T02:22:16.706817,ESP_001,135,0.109
2024-11-15T02:22:26.936688,ESP_001,171,0.138
2024-11-15T02:22:37.177826,ESP_001,26,0.021
2024-11-15T02:22:47.420760,ESP_001,155,0.125
2024-11-15T02:22:57.647731,ESP_001,156,0.126
2024-11-15T02:23:09.568127,ESP_001,7,0.006
2024-11-15T02:23:19.804353,ESP_001,36,0.029
2024-11-15T02:23:30.046258,ESP_001,165,0.133
2024-11-15T02:23:40.267933,ESP_001,137,0.11
2024-11-15T02:23:50.485469,ESP_001,155,0.125
2024-11-15T02:24:00.530030,ESP_001,134,0.108
2024-11-15T02:24:10.566783,ESP_001,156,0.126
2024-11-15T02:24:20.600244,ESP_001,171,0.138
2024-11-15T02:24:30.650415,ESP_001,138,0.111
2024-11-15T02:24:40.704763,ESP_001,119,0.096
2024-11-15T02:24:50.741699,ESP_001,158,0.127
2024-11-15T02:25:00.948605,ESP_001,157,0.127
2024-11-15T02:25:11.221945,ESP_001,111,0.089
2024-11-15T02:25:21.258880,ESP_001,57,0.046
2024-11-15T02:25:31.285659,ESP_001,160,0.129
2024-11-15T02:25:41.771515,ESP_001,125,0.101
2024-11-15T02:25:51.810080,ESP_001,115,0.093
2024-11-15T02:26:01.868734,ESP_001,123,0.099
2024-11-15T02:26:12.098214,ESP_001,135,0.109
2024-11-15T02:26:22.217612,ESP_001,164,0.132
2024-11-15T02:26:32.246645,ESP_001,117,0.094
2024-11-15T02:26:42.285790,ESP_001,121,0.098
2024-11-15T02:26:52.344537,ESP_001,103,0.083
2024-11-15T02:27:02.369710,ESP_001,183,0.147
2024-11-15T02:27:12.404596,ESP_001,149,0.12
2024-11-15T02:27:22.623209,ESP_001,119,0.096
2024-11-15T02:27:33.760865,ESP_001,153,0.123
2024-11-15T02:27:43.794338,ESP_001,7,0.006
2024-11-15T02:27:53.870990,ESP_001,118,0.095
2024-11-15T02:28:03.926236,ESP_001,111,0.089
2024-11-15T02:28:14.190308,ESP_001,121,0.098
2024-11-15T02:28:24.254505,ESP_001,153,0.123
2024-11-15T02:28:34.288495,ESP_001,200,0.161
2024-11-15T02:28:44.314693,ESP_001,18,0.015
2024-11-15T02:28:54.369636,ESP_001,141,0.114
2024-11-15T02:29:04.437580,ESP_001,105,0.085
2024-11-15T02:29:14.498573,ESP_001,153,0.123
2024-11-15T02:29:24.732759,ESP_001,207,0.167
2024-11-15T02:29:34.767689,ESP_001,11,0.009
2024-11-15T02:29:44.830260,ESP_001,147,0.118
2024-11-15T02:29:54.864062,ESP_001,151,0.122
2024-11-15T02:30:04.900175,ESP_001,135,0.109
2024-11-15T02:30:14.926422,ESP_001,144,0.116
2024-11-15T02:30:25.276089,ESP_001,135,0.109
2024-11-15T02:30:35.304733,ESP_001,139,0.112
2024-11-15T02:30:45.370037,ESP_001,122,0.098
2024-11-15T02:30:55.408500,ESP_001,43,0.035
2024-11-15T02:31:05.476003,ESP_001,138,0.111
2024-11-15T02:31:15.529176,ESP_001,109,0.088
2024-11-15T02:31:25.767972,ESP_001,19,0.015
2024-11-15T02:31:35.802268,ESP_001,27,0.022
2024-11-15T02:31:45.998526,ESP_001,139,0.112
2024-11-15T02:31:56.032155,ESP_001,141,0.114
2024-11-15T02:32:06.056236,ESP_001,151,0.122
2024-11-15T02:32:16.087989,ESP_001,180,0.145
2024-11-15T02:32:26.290989,ESP_001,133,0.107
2024-11-15T02:32:36.326683,ESP_001,135,0.109
2024-11-15T02:32:46.375756,ESP_001,103,0.083
2024-11-15T02:32:56.421276,ESP_001,123,0.099
2024-11-15T02:33:06.457278,ESP_001,116,0.093
2024-11-15T02:33:16.507627,ESP_001,155,0.125
2024-11-15T02:33:26.533084,ESP_001,117,0.094
2024-11-15T02:33:36.572318,ESP_001,149,0.12
2024-11-15T02:33:46.772207,ESP_001,155,0.125
2024-11-15T02:33:56.836479,ESP_001,141,0.114
2024-11-15T02:34:06.879584,ESP_001,137,0.11
2024-11-15T02:34:16.928008,ESP_001,119,0.096
2024-11-15T02:34:26.987776,ESP_001,145,0.117
2024-11-15T02:34:37.024066,ESP_001,125,0.101
2024-11-15T02:34:47.091412,ESP_001,111,0.089
2024-11-15T02:34:57.127120,ESP_001,185,0.149
2024-11-15T02:35:07.164010,ESP_001,152,0.122
2024-11-15T02:35:17.378095,ESP_001,174,0.14
2024-11-15T02:35:28.651038,ESP_001,167,0.135
2024-11-15T02:35:38.685584,ESP_001,116,0.093
2024-11-15T02:35:48.850814,ESP_001,127,0.102
2024-11-15T02:35:59.095264,ESP_001,37,0.03
2024-11-15T02:36:09.335456,ESP_001,13,0.01
2024-11-15T02:36:19.384673,ESP_001,137,0.11
2024-11-15T02:36:29.617814,ESP_001,39,0.031
2024-11-15T02:36:39.666445,ESP_001,9,0.007
2024-11-15T02:36:49.861021,ESP_001,121,0.098
2024-11-15T02:37:00.059899,ESP_001,111,0.089
2024-11-15T02:37:10.100654,ESP_001,123,0.099
2024-11-15T02:37:20.309513,ESP_001,187,0.151
2024-11-15T02:37:30.553332,ESP_001,146,0.118
2024-11-15T02:37:40.790873,ESP_001,9,0.007
2024-11-15T02:37:51.027243,ESP_001,201,0.162
2024-11-15T02:38:02.301098,ESP_001,13,0.01
2024-11-15T02:38:12.528866,ESP_001,152,0.122
2024-11-15T02:38:22.726200,ESP_001,127,0.102
2024-11-15T02:38:32.964407,ESP_001,37,0.03
2024-11-15T02:38:42.998588,ESP_001,21,0.017
2024-11-15T02:38:53.041396,ESP_001,142,0.114
2024-11-15T02:39:03.562306,ESP_001,167,0.135
2024-11-15T02:39:13.803154,ESP_001,17,0.014
2024-11-15T02:39:24.055077,ESP_001,11,0.009
2024-11-15T02:39:34.091160,ESP_001,138,0.111
2024-11-15T02:39:44.126168,ESP_001,137,0.11
2024-11-15T02:39:55.723564,ESP_001,146,0.118
2024-11-15T02:40:05.957275,ESP_001,164,0.132
2024-11-15T02:40:16.194109,ESP_001,89,0.072
2024-11-15T02:40:26.246426,ESP_001,137,0.11
2024-11-15T02:40:36.453741,ESP_001,169,0.136
2024-11-15T02:40:46.694443,ESP_001,24,0.019
2024-11-15T02:40:56.933580,ESP_001,151,0.122
2024-11-15T02:41:06.965967,ESP_001,27,0.022
2024-11-15T02:41:17.010093,ESP_001,185,0.149
2024-11-15T02:41:27.184405,ESP_001,137,0.11
2024-11-15T02:41:37.422374,ESP_001,174,0.14
2024-11-15T02:41:47.446888,ESP_001,111,0.089
2024-11-15T02:41:59.232352,ESP_001,343,0.276
2024-11-15T02:42:09.259971,ESP_001,6,0.005
2024-11-15T02:42:19.285334,ESP_001,175,0.141
2024-11-15T02:42:29.330595,ESP_001,167,0.135
2024-11-15T02:42:39.364687,ESP_001,109,0.088
2024-11-15T02:42:49.389886,ESP_001,150,0.121
2024-11-15T02:42:59.413796,ESP_001,139,0.112
2024-11-15T02:43:09.439272,ESP_001,147,0.118
2024-11-15T02:43:19.473519,ESP_001,204,0.164
2024-11-15T02:43:29.742429,ESP_001,121,0.098
2024-11-15T02:43:39.773843,ESP_001,176,0.142
2024-11-15T02:43:50.644533,ESP_001,135,0.109
2024-11-15T02:44:00.872021,ESP_001,176,0.142
2024-11-15T02:44:10.893486,ESP_001,140,0.113
2024-11-15T02:44:20.931366,ESP_001,160,0.129
2024-11-15T02:44:31.144813,ESP_001,165,0.133
2024-11-15T02:44:41.177446,ESP_001,154,0.124
2024-11-15T02:44:51.370193,ESP_001,143,0.115
2024-11-15T02:45:01.408038,ESP_001,107,0.086
2024-11-15T02:45:11.458479,ESP_001,139,0.112
2024-11-15T02:45:21.520347,ESP_001,148,0.119
2024-11-15T02:45:32.144065,ESP_001,168,0.135
2024-11-15T02:45:42.369387,ESP_001,186,0.15
2024-11-15T02:45:52.441830,ESP_001,147,0.118
2024-11-15T02:46:02.488364,ESP_001,184,0.148
2024-11-15T02:46:12.741178,ESP_001,115,0.093
2024-11-15T02:46:22.842823,ESP_001,172,0.139
2024-11-15T02:46:32.880073,ESP_001,197,0.159
2024-11-15T02:46:43.109570,ESP_001,151,0.122
2024-11-15T02:46:53.307733,ESP_001,121,0.098
2024-11-15T02:47:03.548647,ESP_001,55,0.044
2024-11-15T02:47:13.791061,ESP_001,135,0.109
2024-11-15T02:47:24.041492,ESP_001,141,0.114
2024-11-15T02:47:34.268552,ESP_001,181,0.146
2024-11-15T02:47:44.499535,ESP_001,147,0.118
2024-11-15T02:47:54.531739,ESP_001,162,0.131
2024-11-15T02:48:04.738412,ESP_001,175,0.141
2024-11-15T02:48:14.786034,ESP_001,133,0.107
2024-11-15T02:48:24.822597,ESP_001,121,0.098
2024-11-15T02:48:34.856183,ESP_001,155,0.125
2024-11-15T02:48:45.038811,ESP_001,112,0.09
2024-11-15T02:48:55.114218,ESP_001,143,0.115
2024-11-15T02:49:05.300742,ESP_001,149,0.12
2024-11-15T02:49:16.465532,ESP_001,120,0.097
2024-11-15T02:49:26.503447,ESP_001,145,0.117
2024-11-15T02:49:39.278455,ESP_001,155,0.125
2024-11-15T02:49:49.340593,ESP_001,176,0.142
2024-11-15T02:49:59.593726,ESP_001,139,0.112
2024-11-15T02:50:09.631215,ESP_001,185,0.149
2024-11-15T02:50:19.666704,ESP_001,125,0.101
2024-11-15T02:50:29.908014,ESP_001,111,0.089
2024-11-15T02:50:39.943339,ESP_001,132,0.106
2024-11-15T02:50:49.977410,ESP_001,138,0.111
2024-11-15T02:51:00.428404,ESP_001,127,0.102
2024-11-15T02:51:10.463287,ESP_001,120,0.097
2024-11-15T02:51:20.505639,ESP_001,135,0.109
2024-11-15T02:51:30.553582,ESP_001,134,0.108
2024-11-15T02:51:40.609125,ESP_001,134,0.108
2024-11-15T02:51:50.638388,ESP_001,135,0.109
2024-11-15T02:52:00.695798,ESP_001,158,0.127
2024-11-15T02:52:10.727681,ESP_001,135,0.109
2024-11-15T02:52:20.768310,ESP_001,125,0.101
2024-11-15T02:52:30.818069,ESP_001,152,0.122
2024-11-15T02:52:40.844684,ESP_001,133,0.107
2024-11-15T02:52:50.904425,ESP_001,119,0.096
2024-11-15T02:53:01.038849,ESP_001,127,0.102
2024-11-15T02:53:11.243430,ESP_001,118,0.095
2024-11-15T02:53:21.280336,ESP_001,42,0.034
2024-11-15T02:53:32.101244,ESP_001,149,0.12
2024-11-15T02:53:42.145043,ESP_001,107,0.086
2024-11-15T02:53:52.215237,ESP_001,138,0.111
2024-11-15T02:54:02.463124,ESP_001,109,0.088
2024-11-15T02:54:13.180875,ESP_001,182,0.147
2024-11-15T02:54:23.437279,ESP_001,170,0.137
2024-11-15T02:54:33.680164,ESP_001,141,0.114
2024-11-15T02:54:43.742468,ESP_001,191,0.154
2024-11-15T02:54:53.956524,ESP_001,169,0.136
2024-11-15T02:55:04.155422,ESP_001,107,0.086
2024-11-15T02:55:14.185571,ESP_001,147,0.118
2024-11-15T02:55:24.241754,ESP_001,120,0.097
2024-11-15T02:55:34.267097,ESP_001,158,0.127
2024-11-15T02:55:44.293979,ESP_001,121,0.098
2024-11-15T02:55:54.519220,ESP_001,115,0.093
2024-11-15T02:56:04.757425,ESP_001,10,0.008
2024-11-15T02:56:14.795478,ESP_001,37,0.03
2024-11-15T02:56:25.035849,ESP_001,19,0.015
2024-11-15T02:56:35.289727,ESP_001,17,0.014
2024-11-15T02:56:45.328774,ESP_001,153,0.123
2024-11-15T02:56:55.367558,ESP_001,125,0.101
2024-11-15T02:57:05.576750,ESP_001,150,0.121
2024-11-15T02:57:15.608396,ESP_001,153,0.123
2024-11-15T02:57:25.643813,ESP_001,148,0.119
2024-11-15T02:57:35.840281,ESP_001,119,0.096
2024-11-15T02:57:45.880568,ESP_001,155,0.125
2024-11-15T02:57:55.913649,ESP_001,147,0.118
2024-11-15T02:58:06.166321,ESP_001,31,0.025
2024-11-15T02:58:16.199080,ESP_001,141,0.114
2024-11-15T02:58:26.269232,ESP_001,146,0.118
2024-11-15T02:58:36.315853,ESP_001,148,0.119
2024-11-15T02:58:46.554384,ESP_001,201,0.162
2024-11-15T02:58:56.587056,ESP_001,134,0.108
2024-11-15T02:59:06.647007,ESP_001,149,0.12
2024-11-15T02:59:16.884748,ESP_001,158,0.127
2024-11-15T02:59:29.659916,ESP_001,121,0.098
2024-11-15T02:59:39.695827,ESP_001,124,0.1
2024-11-15T02:59:49.739651,ESP_001,147,0.118
2024-11-15T02:59:59.849701,ESP_001,136,0.11
2024-11-15T03:00:10.746842,ESP_001,136,0.11
2024-11-15T03:00:20.779163,ESP_001,167,0.135
2024-11-15T03:00:31.183918,ESP_001,141,0.114
2024-11-15T03:00:41.220016,ESP_001,149,0.12
2024-11-15T03:00:51.465144,ESP_001,220,0.177
2024-11-15T03:01:03.037567,ESP_001,119,0.096
2024-11-15T03:01:13.243287,ESP_001,139,0.112
2024-11-15T03:01:23.493424,ESP_001,159,0.128
2024-11-15T03:01:33.575161,ESP_001,146,0.118
2024-11-15T03:01:43.815566,ESP_001,139,0.112
2024-11-15T03:01:53.890868,ESP_001,143,0.115
2024-11-15T03:02:04.049237,ESP_001,191,0.154
2024-11-15T03:02:15.272817,ESP_001,116,0.093
2024-11-15T03:02:25.532223,ESP_001,25,0.02
2024-11-15T03:02:35.603157,ESP_001,117,0.094
2024-11-15T03:02:45.840667,ESP_001,142,0.114
2024-11-15T03:02:56.081911,ESP_001,67,0.054
2024-11-15T03:03:06.142918,ESP_001,127,0.102
2024-11-15T03:03:16.383227,ESP_001,150,0.121
2024-11-15T03:03:26.421025,ESP_001,33,0.027
2024-11-15T03:03:36.467304,ESP_001,139,0.112
2024-11-15T03:03:46.660015,ESP_001,111,0.089
2024-11-15T03:03:56.691961,ESP_001,120,0.097
2024-11-15T03:04:07.733674,ESP_001,165,0.133
2024-11-15T03:04:17.972057,ESP_001,15,0.012
2024-11-15T03:04:28.021358,ESP_001,102,0.082
2024-11-15T03:04:38.067138,ESP_001,107,0.086
2024-11-15T03:04:48.302893,ESP_001,127,0.102
2024-11-15T03:04:58.356042,ESP_001,136,0.11
2024-11-15T03:05:08.564833,ESP_001,135,0.109
2024-11-15T03:05:18.804975,ESP_001,11,0.009
2024-11-15T03:05:28.857783,ESP_001,107,0.086
2024-11-15T03:05:39.055321,ESP_001,121,0.098
2024-11-15T03:05:49.295163,ESP_001,140,0.113
2024-11-15T03:05:59.535654,ESP_001,87,0.07
2024-11-15T03:06:09.565375,ESP_001,146,0.118
2024-11-15T03:06:19.784045,ESP_001,167,0.135
2024-11-15T03:06:30.024354,ESP_001,10,0.008
2024-11-15T03:06:40.066784,ESP_001,143,0.115
2024-11-15T03:06:50.091597,ESP_001,160,0.129
2024-11-15T03:07:00.317774,ESP_001,190,0.153
2024-11-15T03:07:10.363290,ESP_001,117,0.094
2024-11-15T03:07:20.396904,ESP_001,133,0.107
2024-11-15T03:07:30.420170,ESP_001,119,0.096
2024-11-15T03:07:40.664186,ESP_001,128,0.103
2024-11-15T03:07:50.695567,ESP_001,29,0.023
2024-11-15T03:08:01.751528,ESP_001,149,0.12
2024-11-15T03:08:11.966671,ESP_001,171,0.138
2024-11-15T03:08:22.026448,ESP_001,136,0.11
2024-11-15T03:08:32.075465,ESP_001,151,0.122
2024-11-15T03:08:42.111687,ESP_001,118,0.095
2024-11-15T03:08:52.149499,ESP_001,119,0.096
2024-11-15T03:09:02.215768,ESP_001,141,0.114
2024-11-15T03:09:13.092162,ESP_001,13,0.01
2024-11-15T03:09:23.139327,ESP_001,147,0.118
2024-11-15T03:09:33.300319,ESP_001,155,0.125
2024-11-15T03:09:43.539570,ESP_001,31,0.025
2024-11-15T03:09:53.573523,ESP_001,143,0.115
2024-11-15T03:10:03.761608,ESP_001,146,0.118
2024-11-15T03:10:13.815923,ESP_001,127,0.102
2024-11-15T03:10:23.841565,ESP_001,136,0.11
2024-11-15T03:10:34.325872,ESP_001,123,0.099
2024-11-15T03:10:44.398522,ESP_001,155,0.125
2024-11-15T03:10:54.426510,ESP_001,121,0.098
2024-11-15T03:11:05.486882,ESP_001,149,0.12
2024-11-15T03:11:15.545212,ESP_001,166,0.134
2024-11-15T03:11:25.606363,ESP_001,105,0.085
2024-11-15T03:11:37.619652,ESP_001,137,0.11
2024-11-15T03:11:47.654084,ESP_001,121,0.098
2024-11-15T03:11:57.855047,ESP_001,139,0.112
2024-11-15T03:12:07.888979,ESP_001,11,0.009
2024-11-15T03:12:18.108901,ESP_001,176,0.142
2024-11-15T03:12:28.353473,ESP_001,20,0.016
2024-11-15T03:12:38.386292,ESP_001,47,0.038
2024-11-15T03:12:48.585449,ESP_001,153,0.123
2024-11-15T03:12:58.613395,ESP_001,167,0.135
2024-11-15T03:13:08.673087,ESP_001,148,0.119
2024-11-15T03:13:18.757486,ESP_001,149,0.12
2024-11-15T03:13:28.993717,ESP_001,13,0.01
2024-11-15T03:13:39.144532,ESP_001,133,0.107
2024-11-15T03:13:49.353997,ESP_001,132,0.106
2024-11-15T03:13:59.591370,ESP_001,6,0.005
2024-11-15T03:14:09.619760,ESP_001,138,0.111
2024-11-15T03:14:19.698158,ESP_001,165,0.133
2024-11-15T03:14:29.757735,ESP_001,140,0.113
2024-11-15T03:14:39.789139,ESP_001,123,0.099
2024-11-15T03:14:50.363109,ESP_001,136,0.11
2024-11-15T03:15:00.604835,ESP_001,9,0.007
2024-11-15T03:15:10.857810,ESP_001,135,0.109
2024-11-15T03:15:22.522535,ESP_001,27,0.022
2024-11-15T03:15:32.751197,ESP_001,151,0.122
2024-11-15T03:15:42.803378,ESP_001,181,0.146
2024-11-15T03:15:52.850474,ESP_001,160,0.129
2024-11-15T03:16:03.108256,ESP_001,132,0.106
2024-11-15T03:16:13.156151,ESP_001,122,0.098
2024-11-15T03:16:23.189806,ESP_001,139,0.112
2024-11-15T03:16:33.375865,ESP_001,119,0.096
2024-11-15T03:16:43.410849,ESP_001,149,0.12
2024-11-15T03:16:53.835609,ESP_001,163,0.131
2024-11-15T03:17:04.074675,ESP_001,179,0.144
2024-11-15T03:17:14.102651,ESP_001,199,0.16
2024-11-15T03:17:24.151600,ESP_001,109,0.088
2024-11-15T03:17:34.181518,ESP_001,188,0.152
2024-11-15T03:17:44.221172,ESP_001,159,0.128
2024-11-15T03:17:54.249706,ESP_001,173,0.139
2024-11-15T03:18:04.300046,ESP_001,138,0.111
2024-11-15T03:18:14.509928,ESP_001,153,0.123
2024-11-15T03:18:24.541075,ESP_001,127,0.102
2024-11-15T03:18:34.609940,ESP_001,142,0.114
2024-11-15T03:18:44.681613,ESP_001,109,0.088
2024-11-15T03:18:54.715004,ESP_001,36,0.029
2024-11-15T03:19:04.741473,ESP_001,151,0.122
2024-11-15T03:19:14.939090,ESP_001,164,0.132
2024-11-15T03:19:24.979583,ESP_001,23,0.019
2024-11-15T03:19:35.216974,ESP_001,19,0.015
2024-11-15T03:19:45.418469,ESP_001,146,0.118
2024-11-15T03:19:55.456907,ESP_001,20,0.016
2024-11-15T03:20:05.671073,ESP_001,171,0.138
2024-11-15T03:20:15.911861,ESP_001,13,0.01
2024-11-15T03:20:25.948162,ESP_001,111,0.089
2024-11-15T03:20:36.173155,ESP_001,149,0.12
2024-11-15T03:20:46.368130,ESP_001,120,0.097
2024-11-15T03:20:56.420804,ESP_001,45,0.036
2024-11-15T03:21:06.477897,ESP_001,221,0.178
2024-11-15T03:21:17.039286,ESP_001,117,0.094
2024-11-15T03:21:27.076676,ESP_001,31,0.025
2024-11-15T03:21:37.252999,ESP_001,152,0.122
2024-11-15T03:21:47.283125,ESP_001,118,0.095
2024-11-15T03:21:57.501579,ESP_001,201,0.162
2024-11-15T03:22:08.219036,ESP_001,137,0.11
2024-11-15T03:22:18.425510,ESP_001,149,0.12
2024-11-15T03:22:28.662088,ESP_001,37,0.03
2024-11-15T03:22:39.371608,ESP_001,136,0.11
2024-11-15T03:22:49.581442,ESP_001,143,0.115
2024-11-15T03:22:59.618157,ESP_001,132,0.106
2024-11-15T03:23:09.653624,ESP_001,135,0.109
2024-11-15T03:23:19.885441,ESP_001,121,0.098
2024-11-15T03:23:29.915315,ESP_001,126,0.102
2024-11-15T03:23:40.614549,ESP_001,158,0.127
2024-11-15T03:23:50.660014,ESP_001,149,0.12
2024-11-15T03:24:00.705298,ESP_001,124,0.1
2024-11-15T03:24:10.943264,ESP_001,14,0.011
2024-11-15T03:24:21.009407,ESP_001,179,0.144
2024-11-15T03:24:31.044289,ESP_001,158,0.127
2024-11-15T03:24:41.111304,ESP_001,141,0.114
2024-11-15T03:24:51.345853,ESP_001,43,0.035
2024-11-15T03:25:01.377395,ESP_001,63,0.051
2024-11-15T03:25:11.407359,ESP_001,210,0.169
2024-11-15T03:25:21.612951,ESP_001,143,0.115
2024-11-15T03:25:31.853251,ESP_001,13,0.01
2024-11-15T03:25:42.095964,ESP_001,135,0.109
2024-11-15T03:25:52.165114,ESP_001,133,0.107
2024-11-15T03:26:02.242179,ESP_001,131,0.106
2024-11-15T03:26:12.480918,ESP_001,109,0.088
2024-11-15T03:26:22.516007,ESP_001,125,0.101
2024-11-15T03:26:32.689448,ESP_001,123,0.099
2024-11-15T03:26:42.733422,ESP_001,133,0.107
2024-11-15T03:26:53.458279,ESP_001,201,0.162
2024-11-15T03:27:03.493236,ESP_001,51,0.041
2024-11-15T03:27:14.505127,ESP_001,117,0.094
2024-11-15T03:27:25.498703,ESP_001,127,0.102
2024-11-15T03:27:35.735519,ESP_001,12,0.01
2024-11-15T03:27:45.992418,ESP_001,108,0.087
2024-11-15T03:27:56.043874,ESP_001,127,0.102
2024-11-15T03:28:06.280218,ESP_001,164,0.132
2024-11-15T03:28:17.727900,ESP_001,175,0.141
2024-11-15T03:28:27.970219,ESP_001,45,0.036
2024-11-15T03:28:38.026335,ESP_001,147,0.118
2024-11-15T03:28:48.106565,ESP_001,146,0.118
2024-11-15T03:28:58.336534,ESP_001,183,0.147
2024-11-15T03:29:08.418333,ESP_001,137,0.11
2024-11-15T03:29:18.641325,ESP_001,146,0.118
2024-11-15T03:29:28.715068,ESP_001,136,0.11
2024-11-15T03:29:38.953656,ESP_001,141,0.114
2024-11-15T03:29:49.176339,ESP_001,164,0.132
2024-11-15T03:29:59.208366,ESP_001,95,0.077
2024-11-15T03:30:09.449121,ESP_001,104,0.084
2024-11-15T03:30:19.484074,ESP_001,54,0.044
2024-11-15T03:30:29.542516,ESP_001,103,0.083
2024-11-15T03:30:39.612753,ESP_001,141,0.114
2024-11-15T03:30:49.818126,ESP_001,141,0.114
2024-11-15T03:30:59.844322,ESP_001,124,0.1
2024-11-15T03:31:10.479644,ESP_001,34,0.027
2024-11-15T03:31:20.523254,ESP_001,123,0.099
2024-11-15T03:31:30.557557,ESP_001,109,0.088
2024-11-15T03:31:40.771440,ESP_001,104,0.084
2024-11-15T03:31:50.804320,ESP_001,162,0.131
2024-11-15T03:32:00.837447,ESP_001,135,0.109
2024-11-15T03:32:11.059138,ESP_001,153,0.123
2024-11-15T03:32:21.103649,ESP_001,168,0.135
2024-11-15T03:32:31.138428,ESP_001,135,0.109
2024-11-15T03:32:41.335435,ESP_001,164,0.132
2024-11-15T03:32:51.576997,ESP_001,55,0.044
2024-11-15T03:33:01.611786,ESP_001,20,0.016
2024-11-15T03:33:11.893854,ESP_001,151,0.122
2024-11-15T03:33:21.943849,ESP_001,149,0.12
2024-11-15T03:33:31.993123,ESP_001,61,0.049
2024-11-15T03:33:42.208741,ESP_001,135,0.109
2024-11-15T03:33:52.242657,ESP_001,135,0.109
2024-11-15T03:34:02.301356,ESP_001,127,0.102
2024-11-15T03:34:12.492394,ESP_001,135,0.109
2024-11-15T03:34:22.521149,ESP_001,31,0.025
2024-11-15T03:34:32.606956,ESP_001,135,0.109
2024-11-15T03:34:42.677863,ESP_001,151,0.122
2024-11-15T03:34:52.888734,ESP_001,148,0.119
2024-11-15T03:35:02.925900,ESP_001,12,0.01
2024-11-15T03:35:12.978366,ESP_001,116,0.093
2024-11-15T03:35:23.057221,ESP_001,100,0.081
2024-11-15T03:35:33.086874,ESP_001,143,0.115
2024-11-15T03:35:43.569140,ESP_001,139,0.112
2024-11-15T03:35:53.759433,ESP_001,123,0.099
2024-11-15T03:36:03.814957,ESP_001,185,0.149
2024-11-15T03:36:14.058379,ESP_001,139,0.112
2024-11-15T03:36:24.246821,ESP_001,120,0.097
2024-11-15T03:36:34.488711,ESP_001,25,0.02
2024-11-15T03:36:44.726298,ESP_001,167,0.135
2024-11-15T03:36:54.974823,ESP_001,181,0.146
2024-11-15T03:37:05.198619,ESP_001,167,0.135
2024-11-15T03:37:15.444989,ESP_001,223,0.18
2024-11-15T03:37:25.481709,ESP_001,222,0.179
2024-11-15T03:37:35.512472,ESP_001,209,0.168
2024-11-15T03:37:45.547862,ESP_001,143,0.115
2024-11-15T03:37:55.741479,ESP_001,140,0.113
2024-11-15T03:38:05.773852,ESP_001,141,0.114
2024-11-15T03:38:15.829705,ESP_001,203,0.164
2024-11-15T03:38:25.907452,ESP_001,122,0.098
2024-11-15T03:38:35.938981,ESP_001,239,0.193
2024-11-15T03:38:45.975944,ESP_001,135,0.109
2024-11-15T03:38:56.007619,ESP_001,136,0.11
2024-11-15T03:39:06.077963,ESP_001,134,0.108
2024-11-15T03:39:16.117503,ESP_001,79,0.064
2024-11-15T03:39:26.327038,ESP_001,183,0.147
2024-11-15T03:39:36.361613,ESP_001,39,0.031
2024-11-15T03:39:46.398387,ESP_001,127,0.102
2024-11-15T03:39:56.609754,ESP_001,138,0.111
2024-11-15T03:40:09.670081,ESP_001,115,0.093
2024-11-15T03:40:19.847814,ESP_001,147,0.118
2024-11-15T03:40:30.088478,ESP_001,51,0.041
2024-11-15T03:40:40.137067,ESP_001,22,0.018
2024-11-15T03:40:50.376252,ESP_001,157,0.127
2024-11-15T03:41:00.452018,ESP_001,123,0.099
2024-11-15T03:41:10.488272,ESP_001,40,0.032
2024-11-15T03:41:20.739201,ESP_001,123,0.099
2024-11-15T03:41:30.962880,ESP_001,200,0.161
2024-11-15T03:41:40.995512,ESP_001,123,0.099
2024-11-15T03:41:51.036089,ESP_001,163,0.131
2024-11-15T03:42:01.282790,ESP_001,127,0.102
2024-11-15T03:42:11.332362,ESP_001,170,0.137
2024-11-15T03:42:21.559742,ESP_001,166,0.134
2024-11-15T03:42:31.761103,ESP_001,147,0.118
2024-11-15T03:42:41.998845,ESP_001,10,0.008
2024-11-15T03:42:52.253114,ESP_001,7,0.006
2024-11-15T03:43:02.482334,ESP_001,27,0.022
2024-11-15T03:43:12.726228,ESP_001,186,0.15
2024-11-15T03:43:22.963284,ESP_001,52,0.042
2024-11-15T03:43:32.997685,ESP_001,95,0.077
2024-11-15T03:43:43.194087,ESP_001,153,0.123
